Make,Model,Year,Engine Fuel Type,Engine HP,Engine Cylinders,Transmission Type,Driven_Wheels,Number of Doors,Vehicle Size,Vehicle Style,highway MPG,city mpg,Popularity,MSRP,Total MPG,Price per HP,MSRP(K)
volkswagen,e-golf,2015,electric,115.0,0.0,direct_drive,front wheel drive,4.0,compact,4dr hatchback,105,126,873,33450,115.5,290.8695652173913,33.45
volkswagen,e-golf,2015,electric,115.0,0.0,direct_drive,front wheel drive,4.0,compact,4dr hatchback,105,126,873,35445,115.5,308.2173913043478,35.445
volkswagen,e-golf,2016,electric,115.0,0.0,direct_drive,front wheel drive,4.0,compact,4dr hatchback,105,126,873,28995,115.5,252.1304347826087,28.995
volkswagen,e-golf,2016,electric,115.0,0.0,direct_drive,front wheel drive,4.0,compact,4dr hatchback,105,126,873,35595,115.5,309.5217391304348,35.595
ford,e-series van,2012,flex-fuel (unleaded/e85),255.0,8.0,automatic,rear wheel drive,3.0,large,cargo van,16,12,5657,31460,14.0,123.37254901960785,31.46
ford,e-series van,2012,flex-fuel (unleaded/e85),225.0,8.0,automatic,rear wheel drive,3.0,midsize,cargo van,17,13,5657,26630,15.0,118.35555555555555,26.63
ford,e-series van,2012,flex-fuel (unleaded/e85),225.0,8.0,automatic,rear wheel drive,3.0,midsize,cargo van,17,13,5657,27630,15.0,122.8,27.63
ford,e-series van,2012,flex-fuel (unleaded/e85),225.0,8.0,automatic,rear wheel drive,3.0,large,cargo van,17,13,5657,28985,15.0,128.82222222222222,28.985
ford,e-series van,2012,flex-fuel (unleaded/e85),225.0,8.0,automatic,rear wheel drive,3.0,large,cargo van,17,13,5657,27840,15.0,123.73333333333333,27.84
ford,e-series van,2012,flex-fuel (unleaded/e85),255.0,8.0,automatic,rear wheel drive,3.0,midsize,cargo van,16,12,5657,30560,14.0,119.84313725490196,30.56
ford,e-series van,2013,flex-fuel (unleaded/e85),225.0,8.0,automatic,rear wheel drive,3.0,midsize,cargo van,17,13,5657,27325,15.0,121.44444444444444,27.325
ford,e-series van,2013,flex-fuel (unleaded/e85),255.0,8.0,automatic,rear wheel drive,3.0,midsize,cargo van,16,12,5657,31485,14.0,123.47058823529412,31.485
ford,e-series van,2013,flex-fuel (unleaded/e85),225.0,8.0,automatic,rear wheel drive,3.0,large,cargo van,17,13,5657,30145,15.0,133.9777777777778,30.145
ford,e-series van,2013,flex-fuel (unleaded/e85),225.0,8.0,automatic,rear wheel drive,3.0,midsize,cargo van,17,13,5657,28785,15.0,127.93333333333334,28.785
ford,e-series van,2013,flex-fuel (unleaded/e85),225.0,8.0,automatic,rear wheel drive,3.0,large,cargo van,17,13,5657,28540,15.0,126.84444444444445,28.54
ford,e-series van,2013,flex-fuel (unleaded/e85),255.0,8.0,automatic,rear wheel drive,3.0,large,cargo van,16,12,5657,32385,14.0,127.0,32.385
ford,e-series van,2014,flex-fuel (unleaded/e85),225.0,8.0,automatic,rear wheel drive,3.0,midsize,cargo van,16,13,5657,28600,14.5,127.11111111111111,28.6
ford,e-series van,2014,flex-fuel (unleaded/e85),255.0,8.0,automatic,rear wheel drive,3.0,midsize,cargo van,16,12,5657,32760,14.0,128.47058823529412,32.76
ford,e-series van,2014,flex-fuel (unleaded/e85),225.0,8.0,automatic,rear wheel drive,3.0,midsize,cargo van,16,13,5657,30060,14.5,133.6,30.06
ford,e-series van,2014,flex-fuel (unleaded/e85),225.0,8.0,automatic,rear wheel drive,3.0,large,cargo van,16,13,5657,31420,14.5,139.64444444444445,31.42
ford,e-series van,2014,flex-fuel (unleaded/e85),255.0,8.0,automatic,rear wheel drive,3.0,large,cargo van,16,12,5657,33660,14.0,132.0,33.66
ford,e-series van,2014,flex-fuel (unleaded/e85),225.0,8.0,automatic,rear wheel drive,3.0,large,cargo van,16,13,5657,29815,14.5,132.51111111111112,29.815
ford,e-series wagon,2012,flex-fuel (unleaded/e85),225.0,8.0,automatic,rear wheel drive,3.0,midsize,passenger van,16,13,5657,28760,14.5,127.82222222222222,28.76
ford,e-series wagon,2012,flex-fuel (unleaded/e85),255.0,8.0,automatic,rear wheel drive,3.0,midsize,passenger van,15,11,5657,34320,13.0,134.58823529411765,34.32
ford,e-series wagon,2012,flex-fuel (unleaded/e85),255.0,8.0,automatic,rear wheel drive,3.0,midsize,passenger van,15,11,5657,35620,13.0,139.68627450980392,35.62
ford,e-series wagon,2012,flex-fuel (unleaded/e85),255.0,8.0,automatic,rear wheel drive,3.0,midsize,passenger van,15,11,5657,34160,13.0,133.9607843137255,34.16
ford,e-series wagon,2012,flex-fuel (unleaded/e85),225.0,8.0,automatic,rear wheel drive,3.0,midsize,passenger van,16,13,5657,31200,14.5,138.66666666666666,31.2
ford,e-series wagon,2012,flex-fuel (unleaded/e85),255.0,8.0,automatic,rear wheel drive,3.0,midsize,passenger van,15,11,5657,31855,13.0,124.92156862745098,31.855
ford,e-series wagon,2013,flex-fuel (unleaded/e85),255.0,8.0,automatic,rear wheel drive,3.0,midsize,passenger van,15,11,5657,35245,13.0,138.2156862745098,35.245
ford,e-series wagon,2013,flex-fuel (unleaded/e85),255.0,8.0,automatic,rear wheel drive,3.0,midsize,passenger van,15,11,5657,36545,13.0,143.31372549019608,36.545
ford,e-series wagon,2013,flex-fuel (unleaded/e85),255.0,8.0,automatic,rear wheel drive,3.0,midsize,passenger van,15,11,5657,32785,13.0,128.5686274509804,32.785
ford,e-series wagon,2013,flex-fuel (unleaded/e85),255.0,8.0,automatic,rear wheel drive,3.0,midsize,passenger van,15,11,5657,35085,13.0,137.58823529411765,35.085
ford,e-series wagon,2013,flex-fuel (unleaded/e85),225.0,8.0,automatic,rear wheel drive,3.0,midsize,passenger van,16,13,5657,29455,14.5,130.9111111111111,29.455
ford,e-series wagon,2013,flex-fuel (unleaded/e85),225.0,8.0,automatic,rear wheel drive,3.0,midsize,passenger van,16,13,5657,31900,14.5,141.77777777777777,31.9
ford,e-series wagon,2014,flex-fuel (unleaded/e85),225.0,8.0,automatic,rear wheel drive,3.0,midsize,passenger van,16,13,5657,32675,14.5,145.22222222222223,32.675
ford,e-series wagon,2014,flex-fuel (unleaded/e85),255.0,8.0,automatic,rear wheel drive,3.0,midsize,passenger van,15,11,5657,37320,13.0,146.35294117647058,37.32
ford,e-series wagon,2014,flex-fuel (unleaded/e85),255.0,8.0,automatic,rear wheel drive,3.0,midsize,passenger van,15,11,5657,36020,13.0,141.2549019607843,36.02
ford,e-series wagon,2014,flex-fuel (unleaded/e85),255.0,8.0,automatic,rear wheel drive,3.0,midsize,passenger van,15,11,5657,35860,13.0,140.62745098039215,35.86
ford,e-series wagon,2014,flex-fuel (unleaded/e85),255.0,8.0,automatic,rear wheel drive,3.0,midsize,passenger van,15,11,5657,33560,13.0,131.6078431372549,33.56
ford,e-series wagon,2014,flex-fuel (unleaded/e85),225.0,8.0,automatic,rear wheel drive,3.0,midsize,passenger van,16,13,5657,30230,14.5,134.35555555555555,30.23
mercedes-benz,e55 amg,1999,regular unleaded,349.0,8.0,automatic,rear wheel drive,4.0,midsize,sedan,21,15,617,5878,18.0,16.842406876790832,5.878
mercedes-benz,e55 amg,2000,regular unleaded,349.0,8.0,automatic,rear wheel drive,4.0,midsize,sedan,21,15,617,6120,18.0,17.535816618911173,6.12
toyota,echo,2003,regular unleaded,108.0,4.0,manual,front wheel drive,4.0,compact,sedan,38,30,2031,10775,34.0,99.76851851851852,10.775
toyota,echo,2003,regular unleaded,108.0,4.0,automatic,front wheel drive,4.0,compact,sedan,36,28,2031,11575,32.0,107.17592592592592,11.575
toyota,echo,2003,regular unleaded,108.0,4.0,manual,front wheel drive,2.0,compact,coupe,38,30,2031,10245,34.0,94.86111111111111,10.245
toyota,echo,2003,regular unleaded,108.0,4.0,automatic,front wheel drive,2.0,compact,coupe,36,28,2031,11045,32.0,102.26851851851852,11.045
toyota,echo,2004,regular unleaded,108.0,4.0,manual,front wheel drive,4.0,compact,sedan,38,30,2031,10885,34.0,100.78703703703704,10.885
toyota,echo,2004,regular unleaded,108.0,4.0,automatic,front wheel drive,4.0,compact,sedan,36,28,2031,11685,32.0,108.19444444444444,11.685
toyota,echo,2004,regular unleaded,108.0,4.0,automatic,front wheel drive,2.0,compact,coupe,36,28,2031,11155,32.0,103.28703703703704,11.155
toyota,echo,2004,regular unleaded,108.0,4.0,manual,front wheel drive,2.0,compact,coupe,38,30,2031,10355,34.0,95.87962962962963,10.355
toyota,echo,2005,regular unleaded,108.0,4.0,manual,front wheel drive,4.0,compact,sedan,38,30,2031,10985,34.0,101.71296296296296,10.985
toyota,echo,2005,regular unleaded,108.0,4.0,automatic,front wheel drive,2.0,compact,coupe,36,28,2031,11255,32.0,104.21296296296296,11.255
toyota,echo,2005,regular unleaded,108.0,4.0,automatic,front wheel drive,4.0,compact,sedan,36,28,2031,11785,32.0,109.12037037037037,11.785
toyota,echo,2005,regular unleaded,108.0,4.0,manual,front wheel drive,2.0,compact,coupe,38,30,2031,10455,34.0,96.80555555555556,10.455
mitsubishi,eclipse spyder,2010,regular unleaded,162.0,4.0,automatic,front wheel drive,2.0,compact,convertible,26,19,436,27799,22.5,171.59876543209876,27.799
mitsubishi,eclipse spyder,2010,premium unleaded (recommended),265.0,6.0,automatic,front wheel drive,2.0,compact,convertible,24,16,436,32599,20.0,123.01509433962264,32.599
mitsubishi,eclipse spyder,2011,premium unleaded (recommended),265.0,6.0,automatic,front wheel drive,2.0,compact,convertible,24,16,436,32599,20.0,123.01509433962264,32.599
mitsubishi,eclipse spyder,2011,regular unleaded,162.0,4.0,automatic,front wheel drive,2.0,compact,convertible,27,20,436,27999,23.5,172.83333333333334,27.999
mitsubishi,eclipse spyder,2012,regular unleaded,162.0,4.0,automatic,front wheel drive,2.0,compact,convertible,27,20,436,28299,23.5,174.6851851851852,28.299
mitsubishi,eclipse spyder,2012,premium unleaded (recommended),265.0,6.0,automatic,front wheel drive,2.0,compact,convertible,24,16,436,32599,20.0,123.01509433962264,32.599
mitsubishi,eclipse spyder,2012,regular unleaded,162.0,4.0,automatic,front wheel drive,2.0,compact,convertible,27,20,436,27999,23.5,172.83333333333334,27.999
mitsubishi,eclipse,2010,regular unleaded,162.0,4.0,automatic,front wheel drive,2.0,compact,2dr hatchback,27,20,436,24699,23.5,152.46296296296296,24.699
mitsubishi,eclipse,2010,regular unleaded,162.0,4.0,manual,front wheel drive,2.0,compact,2dr hatchback,28,20,436,20699,24.0,127.77160493827161,20.699
mitsubishi,eclipse,2010,premium unleaded (recommended),265.0,6.0,automatic,front wheel drive,2.0,compact,2dr hatchback,24,16,436,29089,20.0,109.76981132075471,29.089
mitsubishi,eclipse,2010,regular unleaded,162.0,4.0,automatic,front wheel drive,2.0,compact,2dr hatchback,27,20,436,21699,23.5,133.94444444444446,21.699
mitsubishi,eclipse,2010,premium unleaded (recommended),265.0,6.0,manual,front wheel drive,2.0,compact,2dr hatchback,25,16,436,28089,20.5,105.99622641509434,28.089
mitsubishi,eclipse,2011,regular unleaded,162.0,4.0,automatic,front wheel drive,2.0,compact,2dr hatchback,28,20,436,24699,24.0,152.46296296296296,24.699
mitsubishi,eclipse,2011,regular unleaded,162.0,4.0,automatic,front wheel drive,2.0,compact,2dr hatchback,28,20,436,19999,24.0,123.45061728395062,19.999
mitsubishi,eclipse,2011,regular unleaded,162.0,4.0,manual,front wheel drive,2.0,compact,2dr hatchback,28,20,436,18999,24.0,117.27777777777777,18.999
mitsubishi,eclipse,2011,premium unleaded (recommended),265.0,6.0,automatic,front wheel drive,2.0,compact,2dr hatchback,25,17,436,29089,21.0,109.76981132075471,29.089
mitsubishi,eclipse,2012,regular unleaded,162.0,4.0,manual,front wheel drive,2.0,compact,2dr hatchback,28,20,436,19499,24.0,120.3641975308642,19.499
mitsubishi,eclipse,2012,regular unleaded,162.0,4.0,automatic,front wheel drive,2.0,compact,2dr hatchback,28,20,436,20499,24.0,126.53703703703704,20.499
mitsubishi,eclipse,2012,regular unleaded,162.0,4.0,automatic,front wheel drive,2.0,compact,2dr hatchback,28,20,436,24699,24.0,152.46296296296296,24.699
mitsubishi,eclipse,2012,premium unleaded (recommended),265.0,6.0,automatic,front wheel drive,2.0,compact,2dr hatchback,25,17,436,29089,21.0,109.76981132075471,29.089
ford,edge,2015,premium unleaded (recommended),245.0,4.0,automatic,all wheel drive,4.0,midsize,4dr suv,28,20,5657,30095,24.0,122.83673469387755,30.095
ford,edge,2015,premium unleaded (recommended),245.0,4.0,automatic,all wheel drive,4.0,midsize,4dr suv,28,20,5657,33495,24.0,136.71428571428572,33.495
ford,edge,2015,premium unleaded (recommended),245.0,4.0,automatic,front wheel drive,4.0,midsize,4dr suv,30,20,5657,28100,25.0,114.6938775510204,28.1
ford,edge,2015,premium unleaded (recommended),245.0,4.0,automatic,front wheel drive,4.0,midsize,4dr suv,30,20,5657,31500,25.0,128.57142857142858,31.5
ford,edge,2015,regular unleaded,315.0,6.0,automatic,all wheel drive,4.0,midsize,4dr suv,24,17,5657,40095,20.5,127.28571428571429,40.095
ford,edge,2015,regular unleaded,315.0,6.0,automatic,front wheel drive,4.0,midsize,4dr suv,27,18,5657,38100,22.5,120.95238095238095,38.1
ford,edge,2015,premium unleaded (recommended),245.0,4.0,automatic,all wheel drive,4.0,midsize,4dr suv,28,20,5657,37595,24.0,153.44897959183675,37.595
ford,edge,2015,premium unleaded (recommended),245.0,4.0,automatic,front wheel drive,4.0,midsize,4dr suv,30,20,5657,35600,25.0,145.30612244897958,35.6
ford,edge,2016,premium unleaded (recommended),245.0,4.0,automatic,front wheel drive,4.0,midsize,4dr suv,30,20,5657,28700,25.0,117.14285714285714,28.7
ford,edge,2016,premium unleaded (recommended),245.0,4.0,automatic,all wheel drive,4.0,midsize,4dr suv,28,20,5657,30695,24.0,125.28571428571429,30.695
ford,edge,2016,premium unleaded (recommended),245.0,4.0,automatic,front wheel drive,4.0,midsize,4dr suv,30,20,5657,31790,25.0,129.75510204081633,31.79
ford,edge,2016,premium unleaded (recommended),245.0,4.0,automatic,all wheel drive,4.0,midsize,4dr suv,28,20,5657,37595,24.0,153.44897959183675,37.595
ford,edge,2016,regular unleaded,315.0,6.0,automatic,all wheel drive,4.0,midsize,4dr suv,24,17,5657,40900,20.5,129.84126984126985,40.9
ford,edge,2016,premium unleaded (recommended),245.0,4.0,automatic,all wheel drive,4.0,midsize,4dr suv,28,20,5657,33785,24.0,137.89795918367346,33.785
ford,edge,2016,premium unleaded (recommended),245.0,4.0,automatic,front wheel drive,4.0,midsize,4dr suv,30,20,5657,35600,25.0,145.30612244897958,35.6
ford,edge,2017,premium unleaded (recommended),245.0,4.0,automatic,front wheel drive,4.0,midsize,4dr suv,29,21,5657,28950,25.0,118.16326530612245,28.95
ford,edge,2017,premium unleaded (recommended),245.0,4.0,automatic,all wheel drive,4.0,midsize,4dr suv,27,20,5657,37595,23.5,153.44897959183675,37.595
ford,edge,2017,regular unleaded,315.0,6.0,automatic,all wheel drive,4.0,midsize,4dr suv,24,17,5657,40900,20.5,129.84126984126985,40.9
ford,edge,2017,premium unleaded (recommended),245.0,4.0,automatic,all wheel drive,4.0,midsize,4dr suv,27,20,5657,30945,23.5,126.3061224489796,30.945
ford,edge,2017,premium unleaded (recommended),245.0,4.0,automatic,all wheel drive,4.0,midsize,4dr suv,27,20,5657,33785,23.5,137.89795918367346,33.785
ford,edge,2017,premium unleaded (recommended),245.0,4.0,automatic,front wheel drive,4.0,midsize,4dr suv,29,20,5657,31790,24.5,129.75510204081633,31.79
ford,edge,2017,premium unleaded (recommended),245.0,4.0,automatic,front wheel drive,4.0,midsize,4dr suv,29,20,5657,35600,24.5,145.30612244897958,35.6
oldsmobile,eighty-eight royale,1995,regular unleaded,205.0,6.0,automatic,front wheel drive,4.0,large,sedan,26,17,26,2000,21.5,9.75609756097561,2.0
oldsmobile,eighty-eight royale,1995,regular unleaded,225.0,6.0,automatic,front wheel drive,4.0,large,sedan,26,17,26,2000,21.5,8.88888888888889,2.0
oldsmobile,eighty-eight,1997,regular unleaded,205.0,6.0,automatic,front wheel drive,4.0,large,sedan,26,17,26,2000,21.5,9.75609756097561,2.0
oldsmobile,eighty-eight,1998,regular unleaded,205.0,6.0,automatic,front wheel drive,4.0,large,sedan,27,17,26,2000,22.0,9.75609756097561,2.0
oldsmobile,eighty-eight,1998,regular unleaded,205.0,6.0,automatic,front wheel drive,4.0,large,sedan,27,17,26,2098,22.0,10.234146341463415,2.098
oldsmobile,eighty-eight,1999,regular unleaded,205.0,6.0,automatic,front wheel drive,4.0,large,sedan,27,17,26,2210,22.0,10.78048780487805,2.21
oldsmobile,eighty-eight,1999,regular unleaded,205.0,6.0,automatic,front wheel drive,4.0,large,sedan,27,17,26,2107,22.0,10.278048780487804,2.107
oldsmobile,eighty-eight,1999,regular unleaded,205.0,6.0,automatic,front wheel drive,4.0,large,sedan,27,17,26,2320,22.0,11.317073170731707,2.32
hyundai,elantra coupe,2013,regular unleaded,145.0,4.0,automatic,front wheel drive,2.0,compact,coupe,37,27,1439,18595,32.0,128.24137931034483,18.595
hyundai,elantra coupe,2013,regular unleaded,148.0,4.0,automatic,front wheel drive,2.0,compact,coupe,37,27,1439,18595,32.0,125.64189189189189,18.595
hyundai,elantra coupe,2013,regular unleaded,148.0,4.0,manual,front wheel drive,2.0,compact,coupe,38,28,1439,19895,33.0,134.42567567567568,19.895
hyundai,elantra coupe,2013,regular unleaded,145.0,4.0,automatic,front wheel drive,2.0,compact,coupe,37,27,1439,20895,32.0,144.10344827586206,20.895
hyundai,elantra coupe,2013,regular unleaded,148.0,4.0,automatic,front wheel drive,2.0,compact,coupe,37,27,1439,20895,32.0,141.18243243243242,20.895
hyundai,elantra coupe,2013,regular unleaded,148.0,4.0,manual,front wheel drive,2.0,compact,coupe,38,28,1439,17595,33.0,118.88513513513513,17.595
hyundai,elantra coupe,2014,regular unleaded,166.0,4.0,automatic,front wheel drive,2.0,compact,coupe,34,24,1439,19600,29.0,118.07228915662651,19.6
hyundai,elantra coupe,2014,regular unleaded,173.0,4.0,automatic,front wheel drive,2.0,compact,coupe,34,24,1439,19600,29.0,113.29479768786128,19.6
hyundai,elantra gt,2015,regular unleaded,173.0,4.0,automatic,front wheel drive,4.0,compact,4dr hatchback,33,24,1439,19800,28.5,114.45086705202313,19.8
hyundai,elantra gt,2015,regular unleaded,173.0,4.0,manual,front wheel drive,4.0,compact,4dr hatchback,34,24,1439,18800,29.0,108.67052023121387,18.8
hyundai,elantra gt,2016,regular unleaded,173.0,4.0,manual,front wheel drive,4.0,compact,4dr hatchback,33,24,1439,18800,28.5,108.67052023121387,18.8
hyundai,elantra gt,2016,regular unleaded,173.0,4.0,automatic,front wheel drive,4.0,compact,4dr hatchback,33,24,1439,19800,28.5,114.45086705202313,19.8
hyundai,elantra gt,2017,regular unleaded,173.0,4.0,manual,front wheel drive,4.0,compact,4dr hatchback,32,24,1439,18800,28.0,108.67052023121387,18.8
hyundai,elantra gt,2017,regular unleaded,173.0,4.0,automatic,front wheel drive,4.0,compact,4dr hatchback,32,24,1439,19800,28.0,114.45086705202313,19.8
hyundai,elantra touring,2010,regular unleaded,138.0,4.0,automatic,front wheel drive,4.0,compact,4dr hatchback,30,23,1439,17195,26.5,124.60144927536231,17.195
hyundai,elantra touring,2010,regular unleaded,138.0,4.0,automatic,front wheel drive,4.0,compact,4dr hatchback,30,23,1439,19795,26.5,143.44202898550725,19.795
hyundai,elantra touring,2010,regular unleaded,138.0,4.0,manual,front wheel drive,4.0,compact,4dr hatchback,31,23,1439,15995,27.0,115.90579710144928,15.995
hyundai,elantra touring,2010,regular unleaded,138.0,4.0,manual,front wheel drive,4.0,compact,4dr hatchback,31,23,1439,18995,27.0,137.64492753623188,18.995
hyundai,elantra touring,2011,regular unleaded,138.0,4.0,manual,front wheel drive,4.0,compact,4dr hatchback,31,23,1439,15995,27.0,115.90579710144928,15.995
